"Diện tích","Hướng ban công","Hướng nhà","Mặt tiền","Mức giá","Nội thất","Pháp lý","Số phòng ngủ","Số phòng tắm, vệ sinh","Số tầng","url","Đường vào"
"67,5 m²",,,,"2,04 tỷ","Cơ bản.","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-hiep-binh-chanh/ban-hem-o-to-8m-ngay-gigamall-thu-duc-gia-2-5-ty-67m2-so-hong-lh-pr41881528","5 m"
"105 m²","Tây - Bắc","Đông - Nam",,"7,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/chinh-chu-ban-gap-1n2vs-51m2-tai-vin-gia-3-5x-ti-bao-phi-pr39859295",
"220 m²",,,"8 m","18 tỷ",,"Sổ đỏ/ Sổ hồng",,,"4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-kha-van-can-phuong-linh-dong/ban-4-tang-mt-kinh-doanh-7x-30-210m2-gia-22-ty-dep-kien-co-ngay-cho-pr32143834",
"50 m²",,,,"4 tỷ",,,"1 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-troi-phuong-12-9-prj-the-prince-residence/ban-1pn-phu-nhuan-so-hong-50m2-gia-4-1-ti-lh-pr42402178",
"72 m²",,,"4,5 m","32 tỷ",,"Sổ đỏ/ Sổ hồng",,,"5 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thien-chanh-phuong-12-5/sieu-hiem-q-10-4-5x16m-5-tang-thang-may-kinh-doanh-sam-uat-pr42468944","12 m"
"48 m²","Tây - Bắc",,,"Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/-sot-xinh-xich-1n-full-noi-that-dep-tai-vinmes-gia-sieu-hap-dan-chi-3-x-ty-pr42533239",
"70 m²",,,,"4 tỷ","Đầy đủ.",,"2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pho-quang-phuong-9-12-prj-golden-mansion/ban-2pn-70m2-view-cong-vien-tang-mat-gia-cuc-tot-chi-4-2-ty-pr42312896",
"103 m²",,,,"5 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-pride/ban-cac-2-ngu-3-ngu-gia-t-nhat-tai-khu-hai-phat-ha-dong-pr42575739",
"90 m²",,,,"Thỏa thuận",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-me-coc-phuong-15-2/ban-15-quan-8-gia-1-8-ty-dien-tich-90m2-so-rieng-tho-cu-100-pr41422621",
"108 m²",,,"6 m","13,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-man-thien-phuong-tang-nhon-phu-a/hang-hiem-doc-quyen-mt-kinh-doanh-9m-x11-100m2-vuong-vuc-xay-tu-do-ngay-cho-dem-12-ty-pr31749293","30 m"
"100 m²","Đông - Bắc","Đông - Bắc","5 m","3,3 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","3 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-lai-uyen-prj-thang-long-central-city/ban-view-dep-tai-3-3-ty-vnd-100m2-pr42575740","25 m"
"168 m²",,,"8 m","270 nghìn/m²",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-xa-dong-son-4/ban-168m2-da-tru-luu-khong-mat-tien-8m-truc-chinh-lien-huyen-chuong-my-pr42574273","14 m"
"55 m²",,,"3,5 m","3,9 tỷ",,"Sổ đỏ/ Sổ hồng","2 phòng","1 phòng",,"https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-hon-phuong-tan-thoi-nhat-1/ban-hem-o-to-4m-t-quan-12-dt-3-5x15m-3-ty-900-pr42575855","4 m"
"117 m²","Đông - Nam","Tây - Bắc",,"8 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-hoa-4-prj-thang-long-number-one/chinh-chu-ban-gap-3n2vs-117m2-tai-no-1-gia-7-ti-pr41008018",
"37 m²",,,,"800 triệu","Cơ bản","Hợp đồng mua bán","1 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-32-xa-tan-lap-24-prj-khu-do-thi-moi-tan-tay-do/ban-37m2-studio-gia-re-chi-800-trieu-ct2a-kdt-do-pr42542943",
"300 m²",,,"12 m","50 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-viet-phuong-hiep-phu/ban-mt-17x23m-391m2-dep-kinh-doanh-sam-uat-gia-54-ty-dong-dang-co-hd-thue-cao-pr33980946",
"120 m²",,,"5 m","6,75 tỷ","Cơ bản.","Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-tan-phu-19/ban-3-g-5x25m-hem-4m-gia-55-trieu-m2-pr42284465","4 m"
"160 m²",,,"10 m","22 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-la-xuan-oai-phuong-tang-nhon-phu-a/-tien-ngay-le-van-viet-sam-uat-da-mo-10x15m-160m2-gia-22-ty-thue-50-tr-thang-pr42366865","30 m"
"50 m²",,,"5 m","2,19 tỷ","Đầy đủ.","Sổ đỏ.","3 phòng","3 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-so-8-phuong-linh-trung/nam-ngay-hem-2oto-ma-gia-chi-2ti650-50m2-2tang-3pn-ngay-8-thu-duc-shr-dong-tien-11tr-thang-pr41902183","8 m"
"60 m²",,,"6 m","4,7 tỷ",,"Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dinh-phuong-16-1/ban-sieu-pham-dep-xe-hoi-do-cua-gan-60m2-4pn-tai-quan-8-gia-chi-4-8-ty-pr41590927",
"100 m²",,,,"16 tỷ",,"Sổ đỏ/ Sổ hồng",,,"2 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-dan-chu-phuong-binh-tho/ban-mt-ngay-cho-bac-ninh-vincom-thu-duc-6x27-160m2-gia-32-ty-pr32404706",
"160 m²",,,"10 m","160 triệu/m²",,"Có sổ",,,,"https://batdongsan.com.vn/ban-dat-duong-58-phuong-an-phu/giam-5-ty-b-mat-tien-so-qu-2-dt-10-x-16m-gia-chi-160tr-m2-pr39913514",
"62 m²",,,,"Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-32-xa-tan-lap-24-prj-khu-do-thi-moi-tan-tay-do/chinh-chu-toa-hha-58m2-goc-tang-dep-gia-tot-full-noi-that-lh-pr39574117",
"38,4 m²",,"Đông","6 m","3,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-dong-nai-phuong-phuoc-hai/ban-chinh-chu-nha-trang-khanh-hoa-dien-tich-38-4-m2-gia-3ty5-huong-pr40860137","3 m"
"96 m²",,,"6 m","28 tỷ",,,"24 phòng","24 phòng","7 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-du-khuong-phuong-12-5/ban-khach-san-6x16m-hem-7m-p12-q10-tret-6-lau-san-hd-thue-100tr-th-pr33516165","7 m"
"207 m²",,,"9 m","159 triệu/m²",,"Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-nen-du-an-pho-36-phuong-an-phu-prj-an-phu-an-khanh/giam-5-ty-c-tien-b-gap-biet-thu-kdt-khh-q2-dt-9-x-23m-gia-159tr-m2-pr39881204",
"114 m²","Đông",,,"7,8 tỷ","Đầy đủ.","Hợp đồng mua bán.","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-mai-phuong-hoang-van-thu-4-prj-feliz-homes/ban-san-vuon-114m2-ban-cong-dong-view-be-boi-cuc-dep-tai-mes-pr42146561",
"66 m²","Nam",,,"4,5 tỷ","Đầy đủ.","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-mai-dong-1-prj-helios-tower-75-tam-trinh/ban-2-ngu-75-tang-trung-huong-mat-pr42100797",
"150 m²",,,,"54,3 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-rieng-duong-phan-ke-binh-phuong-cong-vi/ban-dong-tien-3-ty-nam-ba-dinh-150m2-thang-may-mt8m-o-to-do-chi-hon-54-ty-pr42571811",
"200 m²",,,"8 m","16 tỷ",,"Sổ đỏ/ Sổ hồng.",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-dinh-phong-phu-phuong-tang-nhon-phu-b/ket-bank-mt-kinh-doanh-7x25-175m2-sat-le-van-viet-kinh-doanh-sam-uat-gia-17-5-ty-pr32998813",
"150 m²",,,"8 m","24 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-k300-phuong-12-10/tot-t-tien-p12-tan-binh-8x20m-tien-12m-gia-28-giam-ve-25-ty-con-tl-pr39876316","12 m"
"400 m²",,,,"290 triệu",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-quoc-lo-14-xa-minh-thanh-2/2-10x40-400m2-tho-cu-shr-18m-sat-kcn-becamex-gia-290tr-pr42575862",
"86 m²",,,"4 m","Thỏa thuận","Đầy đủ","Sổ riêng","4 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-co-giang-phuong-2-21/chu-gom-von-mo-xuong-ban-p2-q-phu-nhuan-dt-86m2-3ty850-cho-thue-32tr-th-so-rieng-pr42026301","8 m"
"199 m²",,,"10 m","35 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-nguyen-van-huong-phuong-thao-dien/ban-xay-biet-thu-dt-10-x-20m-ham-tret-2-lau-ap-mai-gia-33-ty-pr39880504","14 m"
"60 m²",,,"5 m","8,8 tỷ",,,"4 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-9-13/chinh-chu-can-ban-hxh-6m-p-9-tb-5x12m-4-tam-gia-8-8-ty-con-thuong-luong-pr42528310","6 m"
"172 m²",,"Bắc","8,6 m","6,2 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-an-duong-vuong-thi-tran-khanh-hai-1/b-cap-tho-cu-g-bien-mat-tien-g-yen-ninh-cong-vien-bien-ninh-chu-pr39941515","21 m"
"58 m²",,,,"6,5 tỷ","Không nội thất","Sổ đỏ/ Sổ hồng","5 phòng","5 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-thi-nham-phuong-ha-cau/sieu-hoa-u-dong-58m-5-tang-gia-6-5ty-o-to-do-cua-o-va-kinh-doanh-pr41425404","5 m"
"100 m²",,,,"7,9 tỷ",,,"3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-troi-phuong-12-9-prj-the-prince-residence/-ngay-cau-cong-ly-phu-nhuan-3pn-8-5-ti-lh-pr42226790",
"90 m²",,,,"Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","5 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-11-1/can-duy-t-hang-hiem-8-p-11-q-3-90m2-2ty230-thue-20tr-so-rieng-pr42055680",
"88 m²",,,"4,4 m","23,5 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","5 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-van-thu-phuong-4-20/ban-can-goc-3-tien-tan-binh-dt-4-4-x-20m-4-tang-gia-23-5-ty-pr40680696",
"59 m²",,,"4,4 m","6 tỷ","Cơ bản.","Sổ đỏ/ Sổ hồng","5 phòng","3 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-tan-ky-tan-quy-phuong-tan-son-nhi/moi-ve-cuc-dep-hxh-59m2-4g-btct-4-4x14-5pn-3wc-moi-pr42334333","5 m"
"63 m²",,,"5 m","Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-khoe-phuong-5-10/-cuc-moi-dang-cho-thue-can-ban-gap-ngay-p5-quan-6-64m2-2ty550-thuong-luong-pr42055658","5 m"
"80 m²",,,"4 m","15,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-minh-hoang-phuong-12-10/chinh-chu-can-ban-hxh-10m-k300-4x20-4-tang-gia-15-5-ty-con-thuong-luong-pr42536080","10 m"
"104 m²",,,"6,2 m","50 tỷ",,,"1 phòng",,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-3-2-2-phuong-10-6/ban-2-tien-3-2-p10-q10-sieu-hoi-6-3x17-5-ma-chi-50-ty-pr42575745",
"423 m²",,,,"105 tỷ",,"Sổ đỏ/ Sổ hồng",,,"1 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nam-ky-khoi-nghia-phuong-vo-thi-sau/khuon-sieu-khan-hiem-gia-tot-ngay-mat-tien-vao-30m-hem-7m-sang-trong-dt-20x22m-pr42174216",
"75 m²",,,"5 m","Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-11-1/can-duy-t-ban-hem-cachh-8-p11-quan-3-75m2-gia-3-55-ty-so-hong-rieng-pr42055644",
"68 m²",,,"4 m","10,2 tỷ",,"Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-truong-cong-dinh-phuong-14-10/ngop-ngan-hang-ha-gia-tu-11-2-ty-xuong-con-10-2-ty-tl-hxh-7m-4x17m-3-tang-pr42528613","7 m"
"200 m²",,"Nam",,"28 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-so-13c-phuong-binh-tri-dong-b/-goc-mat-tien-khu-ao-sen-ten-lua-tan-dt-10x20m-gia-24-ty-thuong-luong-pr41692319",
"92 m²",,,"6,5 m","73,7 tỷ",,"Sổ đỏ.",,,"8 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-dinh-phung-phuong-quan-thanh/-sieu-hiem-ba-ban-toa-8t-dang-cap-mp-92m2-mt-6-5m-dong-tien-350tr-thang-pr41990863","40 m"
"386,5 m²","Tây - Nam","Tây - Bắc","14 m","450 tỷ",,,"12 phòng","20 phòng","12 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trai-phuong-nguyen-cu-trinh/ban-building-goc-2-tien-q1-14-x-30m-cho-thue-1ty-thang-gia-450-ty-pr39749947","26 m"
"105 m²",,,"4,5 m","16,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng.","30 phòng",,"7 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-17-2/ban-chdv-go-vap-dt-4-5x25m-ham-tret-6-lau-hdt-88tr-thang-gia-chao-ban-16-5-ty-pr41855340","10 m"
"57 m²","Tây",,,"1,6 tỷ","Không nội thất","Hợp đồng mua bán","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-dai-nghia-phuong-tan-tao-a-prj-vision-binh-tan/chi-voi-1-6-ty-co-ngay-ch-57m2-2pn-2wc-tai-cc-quan-lh-ms-quyen-pr41841565",
"70 m²","Bắc","Nam",,"4,2 tỷ","Full nội thất.","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-70-2-phuong-phuong-canh-prj-hateco-apollo/ban-goc-3-ng-2vs-view-tai-xuan-full-noi-that-so-do-chinh-chu-gia-2-9ty-pr38925524",
"55 m²",,,"4 m","6,7 tỷ",,"Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-bat-dat-phuong-15-8/chinh-chu-can-ban-hxt-7m-p-15-4x14-1-tret-2-lau-gia-chi-6-7-ty-con-tl-pr42437123","7 m"
"28 m²","Bắc","Nam",,"1,8 tỷ",,"Hợp đồng mua bán","1 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/ban-ch-1pn-1wc-tai-q7-hcm-gia-tot-pr42575749",
"570 m²",,,"23 m","135 tỷ",,"Sổ đỏ/ Sổ hồng",,,"2 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-pasteur-phuong-vo-thi-sau/khan-hiem-khuon-biet-thu-building-23x25m-hxh-thong-va-giam-20-ty-ban-gap-pr41905411","6 m"
"85 m²",,"Đông","5 m","Thỏa thuận",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-xa-xuan-thoi-thuong/ban-lo-gan-cho-85m2-gia-dau-tu-goi-cho-em-xem-pr42575750","6 m"
"65 m²",,,"4,5 m","21,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","6 phòng","6 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1/ban-cau-giay-hon-21-ty-lo-goc-thang-may-oto-tranh-pr42573739","5 m"
"69 m²","Đông - Bắc","Đông - Bắc","3 m","2,9 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-hung-vuong-2-xa-an-dien-prj-gia-khai-luxury/ban-69m2-2-9-ty-tai-ben-cat-binh-duong-pr42575751","13 m"
"80 m²",,,"5 m","Thỏa thuận",,"Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-go-cong-phuong-13-2/ha-gia-gap-can-13-quan-5-dt-80m2-gia-2-ty-650-dang-cho-thue-so-hong-rieng-pr42055656",
"386 m²",,,"14 m","435 tỷ",,"Sổ đỏ/ Sổ hồng","10 phòng","10 phòng","10 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trai-phuong-nguyen-cu-trinh/ban-building-goc-2-tien-q1-14-x-30m-cho-thue-1ty-thang-pr42535655","30 m"
"137 m²",,,"6 m","680 triệu",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-suoi-thong-b-xa-da-ron/chi-680tr-anh-chi-so-huu-ngay-lo-vung-ven-lat-cach-san-bay-quoc-te-lien-khuong-chi-15km-pr42575753","6 m"
"96 m²","Đông - Nam","Tây - Bắc",,"6,67 tỷ",,"Đang chờ sổ","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-brilliant/ban-tang-tret-view-cong-vien-sieu-t-huong-dong-nam-gia-6ty670-gia-102-briliiant-pr41318686",
"170 m²",,,"8,5 m","53 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-bau-cat-doi-phuong-14-10/ban-toa-van-phong-tien-tb-8-5-x-20m-ham-7-lau-gia-53-ty-hdt-12-000-pr40323018","30 m"
"42 m²",,,"4 m","14,8 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","6 phòng","5 phòng","6 tầng","https://batdongsan.com.vn/ban-nha-rieng-pho-hoa-lu-phuong-le-dai-hanh/ban-hai-ba-trung-42m-x-6t-thang-may-cho-o-to-kd-gia-14-8-ty-lh-pr42575756","3 m"
"48 m²",,,"4 m","7 tỷ",,"Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-vuon-lai-phuong-phu-tho-hoa/chinh-chu-ban-hxh-7m-tp-4x12-1-tret-2-lau-st-gia-chi-7-ty-con-thuong-luong-pr42546829","7 m"
"71 m²",,,,"Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-huu-tho-phuong-tan-phong-9/chinh-chu-ban-ra-can-chinh-chu-dep-p-q7-71m2-gia-1-ty-950-so-hong-rieng-pr42055650",
"62 m²",,,"4 m","8,65 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-phuc-chu-phuong-15-8/ket-tien-ban-gap-hxt-10m-p15-4mx15-5m-4-tang-gia-chi-8-650-ty-thuong-luong-pr42445800","10 m"
"38 m²",,,,"12,5 tỷ",,,,,,"https://batdongsan.com.vn/ban-nha-rieng-duong-tay-ho-phuong-xuan-la/ban-dt-38m-5tang-gia-12-5ty-mat-ngo-kinh-doanh-pr42575758","4 m"
"63 m²",,,,"Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-14-1/vi-tri-doi-dien-cho-nguyen-troi-hem-xe-hoi-p14-q3-dt-63m2-2ty1-dang-cho-thue-19tr-th-pr42055661",
"142 m²",,,"5 m","30 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng",,,"4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-3-2-2-phuong-12-5/ban-goc-2-tien-3-thang-2-q10-5x30m-xd-ham-6-tang-hdt-110tr-th-gia-30-ty-pr42575873","20 m"
"48 m²","Tây - Bắc","Tây - Bắc","4 m","9 tỷ","Không nội thất","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/doc-quyen-sh20-cong-vien-royal-wave-cum-chung-cu-cao-cap-masteris-pr42380215","13 m"
"112 m²",,,,"13 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-lang-thuong-prj-hateco-laroma/ban-dang-cap-2pn-3pn-full-do-cao-cap-so-do-chinh-chu-sach-vali-ve-o-ngay-laroma-pr42362758",
"430 m²",,,"15 m","109 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-dinh-tien-hoang-phuong-da-kao/sieu-pham-de-xd-building-con-sot-lai-ngay-goc-nguyen-chieu-dt-15x30m-pr40477124","30 m"
"88 m²",,,,"2,05 tỷ",,"Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-huy-ich-phuong-15-8-prj-chung-cu-phuc-yen/chinh-chu-ban-gap-chcc-2-quan-tan-binh-88m2-2pn-2wc-full-noi-that-gia-2-ty-050-pr42575876",
"67 m²",,"Đông - Bắc",,"3,97 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-tay-lan-phuong-binh-tri-dong-a/chinh-chu-ban-gap-75m2-ke-cho-my-nga-gia-chi-4ty465-sang-ten-trong-ngay-pr41911835","7 m"
"68,8 m²",,,"4 m","Thỏa thuận",,"Sổ đỏ/ Sổ hồng","5 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-7-4/ban-mt-hem-418-p7-q5-68-8m2-3ty-690tr-shr-dang-cho-thue-26tr-thang-pr42055679",
"147 m²",,,"7 m","34 tỷ",,"Sổ đỏ/ Sổ hồng","9 phòng","6 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phung-khoang-phuong-trung-van-prj-an-lac-phung-khoang/-kdt-gara-oto-kinh-doanh-dt-147m2-5-tang-mt-7m-gia-nhinh-30-ty-pr42113015","8 m"
"114 m²",,,,"9,8 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-quoc-lo-50-xa-binh-hung-1-prj-khu-dan-cu-binh-hung/-ngang-6-gia-tot-mt-hung-pr42574077","8 m"
"114 m²",,,"4,1 m","8,9 tỷ",,"Sổ đỏ/ Sổ hồng","1 phòng","1 phòng","1 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-tran-mai-ninh-phuong-12-10/hot-hxh-p-12-tb-dtcn-114m-ma-gia-chi-8-9-ty-tl-tinh-ra-78tr-m-ma-con-tl-pr42528243",
"152 m²",,,"8 m","28,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng",,,"4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-son-phuong-tan-quy-2/ha-gia-ban-gap-tien-phu-dt-8-x-19m-4-g-gia-chi-28-5-ty-pr40323178","30 m"
"65 m²",,,"5 m","Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-gia-tu-phuong-9-6/hiem-hang-p-ban-gap-p-9-q-5-dt-82m2-1ty-970-thue-16tr-so-hong-rieng-pr42055687","5 m"
"160 m²",,,,"15,9 tỷ",,,,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-quang-co-phuong-phu-thanh/ban-mt-q-tan-8x20m-cap-4-15-9-ty-pr38981924",
"90 m²",,,,"2,9 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-pho-nguyen-xi-phuong-26/ban-lo-hem-184-ke-ben-truong-thpt-thanh-da-duong-p26-binh-thanh-gia-3-ty-290-pr41886014","6 m"
"357 m²",,,,"76 tỷ","Đầy đủ","Hợp đồng mua bán","5 phòng","4 phòng",,"https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-dai-phuoc-1-prj-eco-village-saigon-river/suat-dac-don-lap-cuoi-cung-phan-khu-all-blue-sieu-hiem-pr42546628",
"72 m²",,,"4 m","Thỏa thuận",,"Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-tan-quy/vip-bds-72-5m2-5-g-nhinh-11-ty-hoan-cong-cach-lotte-500m-pr42575879","7 m"
"375 m²",,"Tây - Nam","15 m","72 triệu",,"Hợp đồng mua bán",,,,"https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thanh-lam-3-prj-hud-me-linh-central/du-an-hot-nhat-so-huu-rong-nhat-375m2-chi-co-72-tr-m2-pr42575881","24 m"
